text,label,type,language,tactic,clean_text
"OBJET: Organisation du comité de direction de l'exercice

Corps:

Cher Nadia El Fassi,

Je vous écris pour vous informer que l'organisation du comité de direction de l'exercice test d'ingénierie sociale autorisé s'approche. Nous avons pris en compte les objectifs et les attentes de l'expérience et nous avons mis en place des mesures pour garantir une atmosphère de travail optimale.

Nous avons prévu un environnement de lab isolé pour minimiser les risques et maximiser les opportunités de discussion et de travail. Nous avons également pris des dispositions pour assurer la sécurité et la tranquillité des participants.

Je vous prie de vérifier et de confirmer l'organisation de l'exercice en conséquence. Je vous écris également pour vous informer que l'Autorité de la sécurité et de la protection des populations sera de nouveau présente dans l'environnement de lab, ce qui signifie qu'il sera essentiel de suivre les instructions de sécurité et de respecter les règles de l'environnement.

Je vous prie de prendre en compte ces détails et de réagir éventuellement à ces informations. Je suis à votre disposition pour toute question ou préoccupation.

Cliquez ici pour vérifier/confirmer.",1,ai_phishing_2026,fr,autorite,objet organisation comité direction exercice corp cher nadia fassi écris informer organisation comité direction exercice test ingénierie sociale autorisé approche pris compte objectifs attentes expérience mi place mesures garantir atmosphère travail optimale prévu environnement lab isolé minimiser risques maximiser opportunités discussion travail également pris disposition assurer sécurité tranquillité participant prie vérifier confirmer organisation exercice conséquence écris également informer autorité sécurité protection population nouveau présente environnement lab signifie essentiel suivre instruction sécurité respecter règles environnement prie prendre compte détails réagir éventuellement information disposition toute question préoccupation cliquez ici vérifier confirmer
"steve , below is a partial answer to most of your questions . can we set a time for wednesday afternoon 12 / 5 to talk ? thanks
max hourly quantity : we are reviewing capability to deliver the mhq in a 16 hr block . doesn ' t appear to be any problem but we are working thru the hydraulic studies to verify and quantify . what will be the plant ' s complete hourly capability ? if you ' re receiving gas from both tw and epng , and for some reason epng shut off deliveries , we can model the impact of delivering all the plant ' s requirements for known durations .
contract rate : will be a negotiated rate ( eliminates rate risk for gila ) . the rate design is currently one - part ( no differentiation between reservation and commodity ) . the rate does not include aca / gri surcharges or fuel . it covers a minimal return on the project ' s capital cost plus the ongoing o the offer to panda is consistent with the current tariff .
delivery term : as the term gets shorter , the rate by necessity , goes up to cover the return hurdles .
services : delivery pressure at the panda / epng interconnect should be a minimum 700 #
capacity of the lateral from copper eagle to epng will be 500 , 000 dth / d .
alternative rec / del combinations : our thought here was if panda is willing to commit to taking capacity in the project , then tw would give you all the necessary flexibility to move gas to other destinations at the contract rate . for instance , panda would be paying a one - part rate for delivery to the plant . if for some reason , plant demand was reduced , then you would have all the flexibility to move gas to alternative markets .
backhaul : the 50 , 000 / day would be a guarantee .
daily imbalances , short notice start up / shut down : we have to plan for the worst case scenario and assume there is no storage . with this in mind , tw will have some flexibility just due to the size of the project ( 36 "" pipe and 700 - 900 # pressure ) but this will depend on what other shippers are doing . again , we are modelling the hydraulics .",0,enron_ham,en,,steve partial answer question set time wednesday afternoon talk thanks max hourly quantity reviewing capability deliver mhq block appear problem working thru hydraulic study verify quantify plant complete hourly capability receiving gas epng reason epng shut delivery model impact delivering plant requirement known duration contract rate negotiated rate eliminates rate risk gila rate design currently one part differentiation reservation commodity rate include aca gri surcharge fuel cover minimal return project capital cost plus ongoing offer panda consistent current tariff delivery term term get shorter rate necessity go cover return hurdle service delivery pressure panda epng interconnect minimum capacity lateral copper eagle epng dth alternative rec del combination thought panda willing commit taking capacity project would give necessary flexibility move gas destination contract rate instance panda would paying one part rate delivery plant reason plant demand reduced would flexibility move gas alternative market backhaul day would guarantee daily imbalance short notice start shut plan worst case scenario assume storage mind flexibility due size project pipe pressure depend shipper modelling hydraulics
"ACCESS RESTRICTED ( ADD MORE STORAGE )  Dear jose@monkey.org   You are running low on storage space and you will soon be restricted from sending or receiving emails  Try freeing up space or  add more storage. if action is not taken your mailbox quota will be deactivated      © 2004-2019 Webmail Server Corporation Co., Ltd. All rights reserved. New Page 1   ACCESS RESTRICTED ( ADD MORE STORAGE ) Dear jose@monkey.org  You are running low on storage space and you will soon be restricted from sending or receiving emails Try freeing up space or  add more storage. if action is not taken your mailbox quota will be deactivated © 2004-2019 Webmail Server Corporation Co., Ltd. All rights reserved.",1,nazario_real_phishing,en,,access restricted add storage dear running low storage space soon restricted sending receiving email try freeing space add storage action taken mailbox quota deactivated webmail server corporation ltd right reserved new page access restricted add storage dear running low storage space soon restricted sending receiving email try freeing space add storage action taken mailbox quota deactivated webmail server corporation ltd right reserved
"OBJET: Gestion des congés et de la paie - Mise à jour régionale

Corps:

Cher Sara Amrani,

Je vous écris à vous pour vous signaler une mise à jour importante concernant les politiques relatives aux congés et à la paie. En effet, une équipe interne a identifié les lacunes dans le processus de gestion des congés, notamment en ce qui concerne la gestion des absences précoce et l'impayement des allocations de congé.

Nous avons observé un taux élevé de non-compléments pour les congés précoce, ce qui entraîne des pertes importantes en termes de connaissance, de productivité et de bien-être des employés. De plus, les paiements d'allocations de congé ne sont pas toujours réguliers, ce qui crée des difficultés financières pour certaines personnes.

Pour résoudre ces problèmes, nous avons mis en place un système d'automatisation pour la gestion des congés, qui permet de suivre l'état des absences précoce et de gérer les paiements des allocations de congé. Nous avons également mis en place des règles de paiement plus strictes pour les congés précoce.

Nous nous demandons donc de l'aide de votre équipe pour mettre en œuvre ces mises à jour et pour prendre en compte les besoins spécifiques des employés en matière de congés. Nous sommes convaincus que cette mise à jour apportera des bénéfices importants en termes de productivité, de bien-être et de satisfaction des employés.

Nous attendons votre réponse pour discuter des détails de cette mise à jour et pour obtenir votre aide pour mettre en œuvre les changements nécessaires.

Cliquez ici pour vérifier/confirmer.

Cordialement,
[Votre nom]",1,ai_phishing_2026,fr,autorite,objet gestion congés paie mise jour régionale corp cher sara amrani écris signaler mise jour importante concernant politiques relative congés paie effet équipe interne identifié lacunes processus gestion congés notamment concerne gestion absence précoce impayement allocation congé observé taux élevé non compléments congés précoce entraîne pertes importantes termes connaissance productivité bien être employés plus paiements allocation congé toujours réguliers crée difficultés financières certaines personnes résoudre problèmes mi place système automatisation gestion congés permet suivre état absence précoce gérer paiements allocation congé également mi place règles paiement plus strictes congés précoce demandons donc aide équipe mettre uvre mises jour prendre compte besoins spécifiques employés matière congés convaincus cette mise jour apportera bénéfices importants termes productivité bien être satisfaction employés attendons réponse discuter détails cette mise jour obtenir aide mettre uvre changements nécessaires cliquez ici vérifier confirmer cordialement nom
"OBJET : Mise à jour urgente de l'environment de déploiement du serveur de fichiers

Corps :

Cher Monsieur Benali,

Je vous écris en tant que responsable de l'architecture système pour vous informer que l'environment de déploiement du serveur de fichiers est en train de s'écouler à un rythme très accéléré. Le délai de mise à jour est réduit de 24 heures, pour éviter toute perte de données potentielles et garantir une continuité de service.

Il est essentiel que le contenu du serveur de fichiers soit disponible dans les 24 heures suivantes, pour assurer la continuité des activités liées aux opérations de maintenance.

Nous vous encourageons à prendre les mesures nécessaires pour assurer la sécurité et la disponibilité de votre compte IT. Pour ce faire, nous vous recommandons d'effectuer une sauvegarde en temps ordinaire et d'assurer la confidentialité de vos données avant de démarrer les travaux de mise à jour.

Nous sommes à votre disposition pour toute information supplémentaire ou pour répondre à vos questions. Cliquez ici pour vérifier/confirmer.",1,ai_phishing_2026,fr,urgence,objet mise jour urgente environment déploiement serveur fichiers corp cher monsieur benali écris tant responsable architecture système informer environment déploiement serveur fichiers train écouler rythme très accéléré délai mise jour réduit heures éviter toute perte données potentielles garantir continuité service essentiel contenu serveur fichiers disponible heures suivantes assurer continuité activités liées opérations maintenance encourageons prendre mesures nécessaires assurer sécurité disponibilité compte faire recommandons effectuer sauvegarde temp ordinaire assurer confidentialité données avant démarrer travaux mise jour disposition toute information supplémentaire répondre question cliquez ici vérifier confirmer
"OBJET: Migration du serveur de fichiers

Bonjour Youssef,

Je vous écris aujourd'hui pour vous informer que, conformément à l'encadré de simulation de sécurité testée, nous avons commencé le processus de migration du serveur de fichiers au nouveau système. Ce projet est en cours de fonctionnement et nous avons effectué des études de faisabilité et des tests de rétention des données avant de procéder à la migration.

Nous avons mis en place les mesures de sécurité nécessaires pour garantir la fiabilité et la confidentialité des données. Les études de faisabilité ont montré que le nouveau système sera plus rentable et plus efficace que le système actuel.

Nous avons également effectué les tests de rétention des données, qui ont confirmé que toutes les données ont été sauvegardées correctement et que le nouveau système fonctionne comme prévu.

En ce qui concerne la phase de migration, nous avons pris en compte les impacts sur les applications existantes et avons mis en place des plans d'assistance pour les utilisateurs. Nous avons également effectué des tests pour vérifier que toutes les fonctionnalités du nouveau système fonctionnent comme prévu.

Nous sommes à ce point où nous pouvons considérer la migration complète du serveur de fichiers. Nous avons mis en place les mesures de sécurité nécessaires pour garantir la sécurité des données et avons effectué des tests de sécurité pour vous assurer que tout est en ordre.

Pour garantir la sécurité et la fiabilité de la migration, il est essentiel que nous obtenions votre autorisation finale. Nous avons donc créé un formulaire de demande autorisation qui doit être envoyé à l'adresse suivante :

Cliquez ici pour vérifier/confirmer",1,ai_phishing_2026,fr,routine,objet migration serveur fichiers bonjour youssef écris aujourd hui informer conformément encadré simulation sécurité testée commencé processus migration serveur fichiers nouveau système projet cours fonctionnement effectué études faisabilité test rétention données avant procéder migration mi place mesures sécurité nécessaires garantir fiabilité confidentialité données études faisabilité montré nouveau système plus rentable plus efficace système actuel également effectué test rétention données confirmé toutes données sauvegardées correctement nouveau système fonctionne comme prévu concerne phase migration pris compte impact application existantes mi place plan assistance utilisateurs également effectué test vérifier toutes fonctionnalités nouveau système fonctionnent comme prévu point pouvons considérer migration complète serveur fichiers mi place mesures sécurité nécessaires garantir sécurité données effectué test sécurité assurer tout ordre garantir sécurité fiabilité migration essentiel obtenions autorisation finale donc créé formulaire demande autorisation doit être envoyé adresse suivante cliquez ici vérifier confirmer
"hello , do you need tobegan to speak . in a muted voice and briefly - much more briefly spend iess on your druggs ?
savthoughts , it ' s none so bad . her boyish laugh trilled out , but thee over 70 % with
pharrmacybymailupon her , his eyes aglow , took her chin in his hand , and set her shop
vtruculent , and disdainful . lagra vathere were ruffles of mechlin at his wrists and a mechlin cravatllum clallhe paused . there was no answer . but they stood hang - dog ands levlslave ' s back was bleeding pulp from neck to waist . tra and many other .
with each purchase yocayona , which nature seemed to have designed for the stronghold ofu get :
top quaidistantly and barely perceptibly inclined his head to each of theity
bestnor were the losses already detailed the full total of those suffered prlces
totaleffort . he sighed . he resumed his earlier gentle plaintiveness . confidentiaiity
home deiivmiss the quiver that ran through him . to earn it , do you say ? ery",0,enron_ham,en,,hello need tobegan speak muted voice briefly much briefly spend iess druggs savthoughts none bad boyish laugh trilled thee pharrmacybymailupon eye aglow took chin hand set shop vtruculent disdainful lagra vathere ruffle mechlin wrist mechlin cravatllum clallhe paused answer stood hang dog ands levlslave back bleeding pulp neck waist tra many purchase yocayona nature seemed designed stronghold ofu get top quaidistantly barely perceptibly inclined head theity bestnor loss already detailed full total suffered prlces totaleffort sighed resumed earlier gentle plaintiveness confidentiaiity home deiivmiss quiver ran earn say ery
"OBJET: Vérification de frais de services fournisseurs

Corps :

Bonjour Amine,

En tant que service responsable de la gestion des virements de frais de services fournisseurs, nous avons examiné les données fournies et avons confirmé que les virements suivants sont valables.

Les détails du virement sont les suivants :

* Nom du fournisseur : [Nom du fournisseur]
* N° de virement : [N° de virement]
* Montant : [Montant]
* Date : [Date]

Nous avons également vérifié que les informations fournies sont cohérentes avec les données existantes et qu'il n'y a pas de doublons ou de doutes sur la validité des informations.

En conséquence, nous vous recommandons de vérifier immédiatement ces informations et de procéder à la vérification des frais avant de les utiliser.

Cliquez ici pour vérifier/confirmer.

Cordialement,
[Votre nom]
[Votre titre]
[Entreprise]",1,ai_phishing_2026,fr,reciprocite,objet vérification frais service fournisseurs corp bonjour amine tant service responsable gestion virements frais service fournisseurs examiné données fournies confirmé virements suivants valables détails virement suivants nom fournisseur nom fournisseur virement virement montant montant date date également vérifié information fournies cohérentes données existantes doublons doutes validité information conséquence recommandons vérifier immédiatement information procéder vérification frais avant utiliser cliquez ici vérifier confirmer cordialement nom titre entreprise
"OBJET : Réglementation de l'exercice de test d'ingénierie sociale

CORPS

Bonjour Nadia,

J'espère que vous êtes en bonne santé et bien. En ce qui concerne l'exercice de test d'ingénierie sociale autorisé, je vous écris pour vous renseigner sur la réception des données et les modalités de l'exercice.

En effet, pour les simulations de sécurité, nous avons mis en place une liste des personnes autorisées à participer à l'exercice de test. Vous avez reçu une copie de cette liste et il est préférable de vous en tenir à jour.

En ce qui concerne les détails, nous avons déterminé que les membres du comité de direction, y compris les membres du comité de direction (par exemple, la présidence, le président, etc.), auraient accès aux informations personnelles des participants.

Afin de garantir l'intégrité de l'exercice, nous avons mis en place un système de confidentialité qui garantit que les données personnelles des participants seront traitées de manière respectueuse et personnelle.

En ce qui concerne les détails pratiques, nous avons déterminé que les participants devraient utiliser un système de vérification de l'identité afin de garantir la sécurité des données.

Afin de vous assurer que vous disposez des informations nécessaires pour vérifier le contenu du rapport d'activité, nous avons ajouté un élément supplémentaire à la liste des personnes autorisées à participer à l'exercice.

Il est à vous de vous assurer de bien comprendre les règles et les réglementations qui entourent l'exercice de test d'ingénierie sociale.

Cliquez ici pour vérifier/confirmer.",1,ai_phishing_2026,fr,routine,objet réglementation exercice test ingénierie sociale corp bonjour nadia espère bonne santé bien concerne exercice test ingénierie sociale autorisé écris renseigner réception données modalités exercice effet simulation sécurité mi place liste personnes autorisées participer exercice test reçu copie cette liste préférable tenir jour concerne détails déterminé membres comité direction compris membres comité direction exemple présidence président etc accès information personnelles participant afin garantir intégrité exercice mi place système confidentialité garantit données personnelles participant traitées manière respectueuse personnelle concerne détails pratiques déterminé participant devraient utiliser système vérification identité afin garantir sécurité données afin assurer disposez information nécessaires vérifier contenu rapport activité ajouté élément supplémentaire liste personnes autorisées participer exercice assurer bien comprendre règles réglementations entourent exercice test ingénierie sociale cliquez ici vérifier confirmer
"Dear jose,We have  received an invoice from our client to pay for an invoice  from jose@monkey.org can you please confirm if the  attached invoice has been issued by you.   We look forward to hear from you.  Best regards, Iqra Nawaz Compliance Assistant   Euro Exchange Securities UK LTD  107, Great Portland Street W1W 6QG London, UK Tel: +44(0)2076363430 Email: i qra@euroexchangesecurities.co.uk Web:  www.euroexchanesecurities.co.uk",1,nazario_real_phishing,en,,dear received invoice client pay invoice please confirm attached invoice issued look forward hear best regard iqra nawaz compliance assistant euro exchange security ltd great portland street london tel email web
"Apple : Confirm your informations ! Recently, we have detected different logins on your account followed by some illegals buys and we think that someone have hacked it. . As part of this process, your old security infos have been deleted, open your account by clicking the ""renew"" button and update your informations after logging in. We will give you 3 days to update your informations or we will suspend your account forever. Confirm Now  Thanks, The Apple account team",1,nazario_real_phishing,en,,apple confirm information recently detected different logins account followed illegals buy think someone hacked part process old security info deleted open account clicking renew button update information logging give day update information suspend account forever confirm thanks apple account team
"all :
as some of you may be aware , we appear to be getting close to entering a transaction with nstar to serve its all - requirements power needs for its residential and commercial customer class default service obligations . the deal would be for a term of 6 or 12 months commencing july 1 , 2001 . nstar ' s service territory covers boston and surrounds , as well as south - eastern massachusetts . this prospective deal is very similar in nature to the standard offer service deals we have entered into with united illuminating , nstar , and most recently , central maine power .
here is the status at this point :
nstar achieved various levels of signoff for the basic deal structure ( both with regulators and internal senior management ) . nstar has indicated that it has basically come down to price and they could potentially pull the trigger as early as monday , but certainly within a couple of days at the most .
nstar has requested updated pricing by 10 am eastern on monday 3 / 26 to be held firm through cob same day ( contingent upon execution of definitive agreements by that time ) . they are seeking pricing updates from competing suppliers so we are not exclusive at this point .
nstar / enron have worked through our extensive markups on their proposed contract , and have compiled a list of outstanding contract issues . ( note : marcus nettelton has been leading our legal efforts on this deal , and can be reached at 5 - 8161 to discuss contract issues ) . while the number of outstanding contract items are numerous at this point , my sense is that there are no real deal breakers on either their end or ours . in fact , they have agreed to many of the open issues in our previous contract with them for standard offer service , so they could potentially agree to our terms without much delay , thereby potentially making execution on monday a possibility .
attached is a draft dash for this deal . i request that you review it promptly with a goal to have each of your signoffs for this deal in principle by mid - afternoon on monday so as to enable us to transact on monday if necessary . the parameters that are still in motion are : ( 1 ) price ( again to e updated monday morning ) , but will maintain same npv value ; ( 2 ) term ( they may end up just going for 6 months ) ; and ( 3 ) exact volume they source from us . as for volume , they indicated they may want to go with us for something less than 100 % of their requirements for the first 6 months ( they estimate anywhere between 50 - 100 % ) , and then potentially a smaller percentage for the second 6 months if they do end up doing a 12 - month deal .
please feel free to call me ( 978 - 449 - 9936 office , 978 - 448 - 9260 home over the weekend ) if you would like to discuss in more detail . berney aucoin in structuring will be on point to run internal traps on monday as may be necessary . thanks in advance .
regards
john",0,enron_ham,en,,may aware appear getting close entering transaction nstar serve requirement power need residential commercial customer class default service obligation deal would term month commencing july nstar service territory cover boston surround well south eastern massachusetts prospective deal similar nature standard offer service deal entered united illuminating nstar recently central maine power status point nstar achieved various level signoff basic deal structure regulator internal senior management nstar indicated basically come price could potentially pull trigger early monday certainly within couple day nstar requested updated pricing eastern monday held firm cob day contingent upon execution definitive agreement time seeking pricing update competing supplier exclusive point nstar worked extensive markup proposed contract compiled list outstanding contract issue note marcus nettelton leading legal effort deal reached discus contract issue number outstanding contract item numerous point sense real deal breaker either end fact agreed many open issue previous contract standard offer service could potentially agree term without much delay thereby potentially making execution monday possibility attached draft dash deal request review promptly goal signoffs deal principle mid afternoon monday enable transact monday necessary parameter still motion price updated monday morning maintain npv value term may end going month exact volume source volume indicated may want something less requirement first month estimate anywhere potentially smaller percentage second month end month deal please feel free call office home weekend would like discus detail berney aucoin structuring point run internal trap monday may necessary thanks advance regard john
